itemID	actual_category	userID	Rating	Gender
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	994	2	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	875	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	350	2	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	31	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	992	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	42	4	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	719	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	618	2	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	1002	3	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	753	4	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	158	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	573	2	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	897	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	105	3	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	1172	3	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	220	5	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	850	5	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	497	4	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	597	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	670	2	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	721	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	810	2	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	726	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	634	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	261	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	996	5	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	1005	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	265	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	830	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	713	4	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	596	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	1006	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	77	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	41	2	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	375	2	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	46	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	440	5	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	40	4	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	921	3	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	14	2	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	711	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	817	3	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	180	5	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	986	5	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	96	1	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	456	4	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	1221	1	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	51	5	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	107	3	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	837	2	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	900	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	126	2	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	6	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	169	3	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	744	3	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	935	1	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	637	1	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	828	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	598	5	M
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	589	4	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	195	2	F
239	Food & Restaurants|Bars & Nightlife|Drinks & Spirits	677	3	F
240	Asian|Food & Restaurants	1231	5	F
240	Asian|Food & Restaurants	727	4	M
240	Asian|Food & Restaurants	42	5	M
240	Asian|Food & Restaurants	157	5	M
240	Asian|Food & Restaurants	268	2	F
240	Asian|Food & Restaurants	250	5	M
240	Asian|Food & Restaurants	767	4	F
240	Asian|Food & Restaurants	402	5	F
240	Asian|Food & Restaurants	629	4	M
240	Asian|Food & Restaurants	803	5	F
240	Asian|Food & Restaurants	834	1	M
240	Asian|Food & Restaurants	568	5	F
240	Asian|Food & Restaurants	495	4	M
240	Asian|Food & Restaurants	398	5	M
240	Asian|Food & Restaurants	448	5	M
240	Asian|Food & Restaurants	513	4	M
240	Asian|Food & Restaurants	198	3	F
240	Asian|Food & Restaurants	475	4	F
240	Asian|Food & Restaurants	433	4	M
240	Asian|Food & Restaurants	515	4	M
240	Asian|Food & Restaurants	760	3	M
240	Asian|Food & Restaurants	237	3	F
240	Asian|Food & Restaurants	545	4	F
240	Asian|Food & Restaurants	514	5	M
240	Asian|Food & Restaurants	235	5	F
240	Asian|Food & Restaurants	126	3	M
240	Asian|Food & Restaurants	551	5	M
240	Asian|Food & Restaurants	931	5	F
240	Asian|Food & Restaurants	706	5	M
240	Asian|Food & Restaurants	1221	5	F
240	Asian|Food & Restaurants	522	4	F
240	Asian|Food & Restaurants	1252	1	F
240	Asian|Food & Restaurants	956	5	F
240	Asian|Food & Restaurants	782	4	F
240	Asian|Food & Restaurants	580	4	F
240	Asian|Food & Restaurants	897	4	F
240	Asian|Food & Restaurants	303	5	M
240	Asian|Food & Restaurants	583	5	M
240	Asian|Food & Restaurants	1143	5	M
240	Asian|Food & Restaurants	381	4	F
240	Asian|Food & Restaurants	428	5	M
240	Asian|Food & Restaurants	413	4	M
240	Asian|Food & Restaurants	130	5	F
240	Asian|Food & Restaurants	1145	5	M
240	Asian|Food & Restaurants	925	5	F
240	Asian|Food & Restaurants	705	4	F
240	Asian|Food & Restaurants	628	5	F
240	Asian|Food & Restaurants	314	5	M
240	Asian|Food & Restaurants	533	4	F
240	Asian|Food & Restaurants	844	5	F
240	Asian|Food & Restaurants	182	5	F
240	Asian|Food & Restaurants	307	5	M
240	Asian|Food & Restaurants	252	5	F
240	Asian|Food & Restaurants	282	3	F
240	Asian|Food & Restaurants	149	3	M
240	Asian|Food & Restaurants	566	4	M
240	Asian|Food & Restaurants	763	5	M
240	Asian|Food & Restaurants	301	5	M
240	Asian|Food & Restaurants	548	3	M
240	Asian|Food & Restaurants	720	5	F
240	Asian|Food & Restaurants	843	5	F
240	Asian|Food & Restaurants	632	5	F
240	Asian|Food & Restaurants	941	5	F
240	Asian|Food & Restaurants	544	5	F
241	Food & Restaurants|Bars & Nightlife|Asian	760	2	M
241	Food & Restaurants|Bars & Nightlife|Asian	763	2	M
241	Food & Restaurants|Bars & Nightlife|Asian	1015	3	M
241	Food & Restaurants|Bars & Nightlife|Asian	351	3	F
241	Food & Restaurants|Bars & Nightlife|Asian	3	4	M
241	Food & Restaurants|Bars & Nightlife|Asian	1269	3	M
241	Food & Restaurants|Bars & Nightlife|Asian	589	5	F
241	Food & Restaurants|Bars & Nightlife|Asian	46	4	F
241	Food & Restaurants|Bars & Nightlife|Asian	562	3	M
241	Food & Restaurants|Bars & Nightlife|Asian	40	4	M
241	Food & Restaurants|Bars & Nightlife|Asian	575	5	M
241	Food & Restaurants|Bars & Nightlife|Asian	819	5	M
241	Food & Restaurants|Bars & Nightlife|Asian	897	4	F
241	Food & Restaurants|Bars & Nightlife|Asian	341	5	M
241	Food & Restaurants|Bars & Nightlife|Asian	299	4	M
241	Food & Restaurants|Bars & Nightlife|Asian	286	4	F
241	Food & Restaurants|Bars & Nightlife|Asian	973	5	M
241	Food & Restaurants|Bars & Nightlife|Asian	418	5	M
241	Food & Restaurants|Bars & Nightlife|Asian	123	4	M
241	Food & Restaurants|Bars & Nightlife|Asian	32	3	M
241	Food & Restaurants|Bars & Nightlife|Asian	31	5	F
241	Food & Restaurants|Bars & Nightlife|Asian	755	5	F
241	Food & Restaurants|Bars & Nightlife|Asian	141	4	M
241	Food & Restaurants|Bars & Nightlife|Asian	699	5	F
241	Food & Restaurants|Bars & Nightlife|Asian	303	4	M
241	Food & Restaurants|Bars & Nightlife|Asian	67	3	M
241	Food & Restaurants|Bars & Nightlife|Asian	103	4	F
241	Food & Restaurants|Bars & Nightlife|Asian	428	3	M
241	Food & Restaurants|Bars & Nightlife|Asian	680	4	M
241	Food & Restaurants|Bars & Nightlife|Asian	181	4	M
241	Food & Restaurants|Bars & Nightlife|Asian	130	4	F
241	Food & Restaurants|Bars & Nightlife|Asian	1283	4	M
241	Food & Restaurants|Bars & Nightlife|Asian	1065	4	F
241	Food & Restaurants|Bars & Nightlife|Asian	643	4	F
241	Food & Restaurants|Bars & Nightlife|Asian	1106	5	M
241	Food & Restaurants|Bars & Nightlife|Asian	632	4	F
241	Food & Restaurants|Bars & Nightlife|Asian	134	5	F
241	Food & Restaurants|Bars & Nightlife|Asian	188	4	F
241	Food & Restaurants|Bars & Nightlife|Asian	1018	5	M
241	Food & Restaurants|Bars & Nightlife|Asian	635	3	F
241	Food & Restaurants|Bars & Nightlife|Asian	675	5	M
241	Food & Restaurants|Bars & Nightlife|Asian	1046	5	M
241	Food & Restaurants|Bars & Nightlife|Asian	457	5	M
241	Food & Restaurants|Bars & Nightlife|Asian	544	4	F
242	Asian|Food & Restaurants	528	4	F
242	Asian|Food & Restaurants	87	4	F
242	Asian|Food & Restaurants	40	3	M
242	Asian|Food & Restaurants	455	2	M
242	Asian|Food & Restaurants	967	4	F
242	Asian|Food & Restaurants	447	4	F
242	Asian|Food & Restaurants	180	3	F
242	Asian|Food & Restaurants	207	1	M
242	Asian|Food & Restaurants	340	3	M
242	Asian|Food & Restaurants	1279	3	M
242	Asian|Food & Restaurants	220	4	F
242	Asian|Food & Restaurants	1241	4	F
242	Asian|Food & Restaurants	285	4	M
242	Asian|Food & Restaurants	743	2	M
242	Asian|Food & Restaurants	882	4	F
242	Asian|Food & Restaurants	1146	4	F
242	Asian|Food & Restaurants	173	4	F
242	Asian|Food & Restaurants	592	4	M
242	Asian|Food & Restaurants	778	4	M
242	Asian|Food & Restaurants	242	4	M
242	Asian|Food & Restaurants	187	2	F
242	Asian|Food & Restaurants	514	3	M
242	Asian|Food & Restaurants	354	3	F
242	Asian|Food & Restaurants	350	4	M
242	Asian|Food & Restaurants	925	4	F
242	Asian|Food & Restaurants	927	3	M
242	Asian|Food & Restaurants	869	3	M
242	Asian|Food & Restaurants	931	3	F
242	Asian|Food & Restaurants	480	2	M
242	Asian|Food & Restaurants	753	2	M
242	Asian|Food & Restaurants	1153	2	F
242	Asian|Food & Restaurants	335	4	F
242	Asian|Food & Restaurants	839	5	F
242	Asian|Food & Restaurants	640	4	F
242	Asian|Food & Restaurants	504	5	F
242	Asian|Food & Restaurants	367	4	M
242	Asian|Food & Restaurants	1136	3	F
242	Asian|Food & Restaurants	1093	4	F
242	Asian|Food & Restaurants	399	4	F
242	Asian|Food & Restaurants	336	5	F
242	Asian|Food & Restaurants	453	1	F
242	Asian|Food & Restaurants	747	5	M
242	Asian|Food & Restaurants	838	4	M
242	Asian|Food & Restaurants	913	3	M
242	Asian|Food & Restaurants	231	2	F
242	Asian|Food & Restaurants	410	2	M
242	Asian|Food & Restaurants	111	4	F
242	Asian|Food & Restaurants	181	2	M
242	Asian|Food & Restaurants	138	4	M
242	Asian|Food & Restaurants	929	4	M
242	Asian|Food & Restaurants	70	4	M
242	Asian|Food & Restaurants	1076	4	M
242	Asian|Food & Restaurants	1233	3	M
242	Asian|Food & Restaurants	99	4	M
242	Asian|Food & Restaurants	734	4	M
242	Asian|Food & Restaurants	320	3	F
242	Asian|Food & Restaurants	457	3	M
242	Asian|Food & Restaurants	485	2	F
242	Asian|Food & Restaurants	252	2	F
242	Asian|Food & Restaurants	877	4	F
242	Asian|Food & Restaurants	428	4	M
242	Asian|Food & Restaurants	91	4	F
242	Asian|Food & Restaurants	783	3	F
242	Asian|Food & Restaurants	278	5	M
242	Asian|Food & Restaurants	427	4	F
242	Asian|Food & Restaurants	1254	4	M
242	Asian|Food & Restaurants	1159	3	M
242	Asian|Food & Restaurants	60	4	M
242	Asian|Food & Restaurants	66	4	M
242	Asian|Food & Restaurants	542	4	F
242	Asian|Food & Restaurants	936	3	M
242	Asian|Food & Restaurants	73	3	F
242	Asian|Food & Restaurants	1005	3	F
242	Asian|Food & Restaurants	443	4	M
242	Asian|Food & Restaurants	549	4	F
242	Asian|Food & Restaurants	713	2	M
242	Asian|Food & Restaurants	1148	1	F
242	Asian|Food & Restaurants	541	4	M
242	Asian|Food & Restaurants	1239	2	M
242	Asian|Food & Restaurants	878	4	F
242	Asian|Food & Restaurants	561	3	F
242	Asian|Food & Restaurants	1066	4	M
242	Asian|Food & Restaurants	3	4	M
242	Asian|Food & Restaurants	537	4	F
242	Asian|Food & Restaurants	230	4	M
242	Asian|Food & Restaurants	439	4	F
242	Asian|Food & Restaurants	892	3	F
242	Asian|Food & Restaurants	1080	1	M
242	Asian|Food & Restaurants	834	1	M
242	Asian|Food & Restaurants	435	4	M
242	Asian|Food & Restaurants	816	4	F
242	Asian|Food & Restaurants	508	5	M
242	Asian|Food & Restaurants	695	4	M
242	Asian|Food & Restaurants	1058	3	F
242	Asian|Food & Restaurants	1217	4	F
242	Asian|Food & Restaurants	332	4	F
242	Asian|Food & Restaurants	1160	2	M
242	Asian|Food & Restaurants	980	4	F
242	Asian|Food & Restaurants	934	3	M
242	Asian|Food & Restaurants	80	4	M
242	Asian|Food & Restaurants	1194	4	M
242	Asian|Food & Restaurants	585	3	F
242	Asian|Food & Restaurants	524	5	M
242	Asian|Food & Restaurants	279	3	M
242	Asian|Food & Restaurants	987	4	F
242	Asian|Food & Restaurants	452	3	M
242	Asian|Food & Restaurants	123	4	M
242	Asian|Food & Restaurants	199	2	F
242	Asian|Food & Restaurants	750	5	F
242	Asian|Food & Restaurants	536	4	F
242	Asian|Food & Restaurants	151	4	F
242	Asian|Food & Restaurants	676	3	M
242	Asian|Food & Restaurants	760	4	M
242	Asian|Food & Restaurants	1063	2	M
242	Asian|Food & Restaurants	1044	4	M
242	Asian|Food & Restaurants	1105	4	M
242	Asian|Food & Restaurants	692	3	M
242	Asian|Food & Restaurants	582	3	F
242	Asian|Food & Restaurants	186	5	M
242	Asian|Food & Restaurants	373	4	M
242	Asian|Food & Restaurants	763	4	M
242	Asian|Food & Restaurants	396	4	F
242	Asian|Food & Restaurants	152	4	F
242	Asian|Food & Restaurants	649	5	F
242	Asian|Food & Restaurants	307	3	M
242	Asian|Food & Restaurants	499	2	F
242	Asian|Food & Restaurants	195	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	688	4	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	91	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	171	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1048	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	206	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	436	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	69	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	263	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	707	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	484	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	807	4	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	416	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	294	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	74	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	365	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1138	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	403	4	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	542	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	63	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	148	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	364	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	841	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	592	4	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	643	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1215	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	830	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	539	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	28	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	740	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	252	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1127	4	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	696	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1187	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	393	3	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	617	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	415	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	187	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	726	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	581	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1282	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	685	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1044	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	563	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1057	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1072	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	444	4	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1092	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	347	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1220	3	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	123	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	799	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	42	4	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	322	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1269	4	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	644	4	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	307	5	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1071	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1267	4	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	1167	4	M
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	733	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	208	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	151	5	F
243	Food & Restaurants|Coffee,Tea & Desserts|Shopping & Fashion|Specialty Food & Groceries	675	3	M
244	Food & Restaurants|Bars & Nightlife	60	3	M
244	Food & Restaurants|Bars & Nightlife	1022	1	M
244	Food & Restaurants|Bars & Nightlife	784	4	F
244	Food & Restaurants|Bars & Nightlife	591	4	F
244	Food & Restaurants|Bars & Nightlife	409	4	M
244	Food & Restaurants|Bars & Nightlife	3	3	M
244	Food & Restaurants|Bars & Nightlife	563	4	M
244	Food & Restaurants|Bars & Nightlife	322	4	M
244	Food & Restaurants|Bars & Nightlife	59	3	F
244	Food & Restaurants|Bars & Nightlife	358	5	M
244	Food & Restaurants|Bars & Nightlife	306	4	F
244	Food & Restaurants|Bars & Nightlife	622	4	M
244	Food & Restaurants|Bars & Nightlife	176	5	F
244	Food & Restaurants|Bars & Nightlife	74	4	F
244	Food & Restaurants|Bars & Nightlife	962	4	F
244	Food & Restaurants|Bars & Nightlife	489	3	F
244	Food & Restaurants|Bars & Nightlife	241	5	F
244	Food & Restaurants|Bars & Nightlife	177	3	M
244	Food & Restaurants|Bars & Nightlife	225	5	M
244	Food & Restaurants|Bars & Nightlife	90	4	M
244	Food & Restaurants|Bars & Nightlife	810	4	F
244	Food & Restaurants|Bars & Nightlife	350	1	M
244	Food & Restaurants|Bars & Nightlife	987	3	F
244	Food & Restaurants|Bars & Nightlife	694	3	F
244	Food & Restaurants|Bars & Nightlife	209	5	F
244	Food & Restaurants|Bars & Nightlife	180	4	F
244	Food & Restaurants|Bars & Nightlife	83	2	F
244	Food & Restaurants|Bars & Nightlife	433	2	M
244	Food & Restaurants|Bars & Nightlife	472	4	M
244	Food & Restaurants|Bars & Nightlife	564	2	F
244	Food & Restaurants|Bars & Nightlife	91	2	F
244	Food & Restaurants|Bars & Nightlife	229	5	F
244	Food & Restaurants|Bars & Nightlife	344	4	F
244	Food & Restaurants|Bars & Nightlife	1	5	F
244	Food & Restaurants|Bars & Nightlife	266	3	M
244	Food & Restaurants|Bars & Nightlife	1269	4	M
244	Food & Restaurants|Bars & Nightlife	816	1	F
244	Food & Restaurants|Bars & Nightlife	894	5	F
244	Food & Restaurants|Bars & Nightlife	588	2	F
244	Food & Restaurants|Bars & Nightlife	188	4	F
244	Food & Restaurants|Bars & Nightlife	1186	5	F
244	Food & Restaurants|Bars & Nightlife	193	3	M
244	Food & Restaurants|Bars & Nightlife	11	2	F
244	Food & Restaurants|Bars & Nightlife	719	2	F
244	Food & Restaurants|Bars & Nightlife	1009	2	F
244	Food & Restaurants|Bars & Nightlife	1248	5	M
244	Food & Restaurants|Bars & Nightlife	957	4	F
244	Food & Restaurants|Bars & Nightlife	97	3	M
244	Food & Restaurants|Bars & Nightlife	637	3	F
244	Food & Restaurants|Bars & Nightlife	42	3	M
244	Food & Restaurants|Bars & Nightlife	382	3	F
244	Food & Restaurants|Bars & Nightlife	937	3	F
244	Food & Restaurants|Bars & Nightlife	101	5	F
244	Food & Restaurants|Bars & Nightlife	651	3	M
244	Food & Restaurants|Bars & Nightlife	792	2	F
244	Food & Restaurants|Bars & Nightlife	16	4	F
244	Food & Restaurants|Bars & Nightlife	1151	3	F
244	Food & Restaurants|Bars & Nightlife	809	2	F
244	Food & Restaurants|Bars & Nightlife	1142	4	M
244	Food & Restaurants|Bars & Nightlife	352	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	841	3	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	1079	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	1181	3	M
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	52	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	1	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	641	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	905	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	636	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	891	4	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	639	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	98	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	694	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	815	3	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	251	4	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	252	4	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	1282	4	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	383	5	M
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	88	5	M
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	670	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	1249	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	46	4	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	374	5	M
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	265	2	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	223	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	797	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	740	2	M
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	65	4	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	1087	5	F
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	216	4	M
245	Active Life & Fitness|Arts & Entertainment|Outdoor Activities|Event Services	42	3	M
