,userID,iid,Rating,label,Gender
14808,329,984,3,1,0
14809,329,740,1,1,0
14810,329,680,4,1,0
14811,329,754,3,1,0
14812,329,310,3,1,0
14813,329,332,1,1,0
14814,329,976,3,1,0
14815,329,282,1,1,0
14816,329,1181,1,1,0
14817,329,1058,3,1,0
14818,329,934,3,1,0
14819,329,953,2,1,0
14820,329,1025,5,1,0
14821,329,864,2,1,0
14822,329,821,4,1,0
14823,329,1021,1,1,0
14824,329,743,1,1,0
14825,329,1047,2,1,0
14826,329,216,4,1,0
14827,329,247,5,1,0
14828,329,88,5,1,0
14829,329,437,3,1,0
14830,329,321,5,1,0
14831,329,221,5,1,0
14832,329,725,5,1,0
14833,329,367,5,1,0
14834,329,783,4,1,0
14835,329,347,5,1,0
14836,329,329,3,1,0
14837,329,307,4,1,0
14838,329,430,3,1,0
14839,329,711,3,1,0
14840,329,183,3,1,0
14841,329,47,4,1,0
14842,329,1161,1,1,0
14843,329,408,1,1,0
14844,329,627,2,1,0
14845,329,166,5,1,0
14846,329,64,5,1,0
14847,329,179,1,1,0
14848,329,33,2,1,0
14849,329,422,5,1,0
14850,329,226,3,1,0
14851,329,96,2,1,0
14852,329,606,4,1,0
14853,329,927,1,1,0
14854,535,604,4,1,0
14855,535,175,4,1,0
14856,535,60,4,1,0
14857,535,51,4,1,0
14858,535,331,4,1,0
14859,535,95,5,1,0
14860,535,661,3,1,0
14861,535,722,5,1,0
14862,535,280,5,1,0
14863,535,645,4,1,0
14864,535,289,3,1,0
14865,535,364,5,1,0
14866,535,562,4,1,0
14867,535,97,3,1,0
14868,535,811,4,1,0
14869,535,103,4,1,0
14870,535,532,1,1,0
14871,535,24,5,1,0
14872,535,499,4,1,0
14873,535,228,4,1,0
14874,535,849,5,1,0
14875,535,141,5,1,0
14876,535,355,4,1,0
14877,535,523,4,1,0
14878,535,609,5,1,0
14879,535,787,5,1,0
14880,535,528,3,1,0
14881,535,209,4,1,0
14882,535,1196,4,1,0
14883,535,158,5,1,0
14884,535,196,5,1,0
14885,535,267,5,1,0
14886,535,549,3,1,0
14887,535,63,5,1,0
14888,535,204,5,1,0
14889,535,698,4,1,0
14890,535,86,5,1,0
14891,535,17,3,1,0
14892,535,412,5,1,0
14893,535,371,3,1,0
14894,535,68,4,1,0
14895,535,686,5,1,0
14896,535,106,4,1,0
14897,535,120,5,1,0
14898,535,136,3,1,0
14899,535,23,4,1,0
14900,535,140,5,1,0
14901,535,306,4,1,0
14902,535,181,4,1,0
14903,535,1155,5,1,0
14904,535,242,4,1,0
14905,535,77,4,1,0
14906,535,165,4,1,0
14907,535,402,4,1,0
14908,535,450,5,1,0
14909,133,489,5,1,0
14910,133,289,5,1,0
14911,133,157,3,1,0
14912,133,604,4,1,0
14913,133,268,4,1,0
14914,133,223,4,1,0
14915,133,60,5,1,0
14916,133,144,3,1,0
14917,133,495,4,1,0
14918,133,95,4,1,0
14919,133,274,2,1,0
14920,133,331,3,1,0
14921,133,175,3,1,0
14922,133,645,4,1,0
14923,133,1001,2,1,0
14924,133,213,4,1,0
14925,133,280,4,1,0
14926,133,245,3,1,0
14927,133,48,3,1,0
14928,133,403,4,1,0
14929,133,582,3,1,0
14930,133,43,3,1,0
14931,133,117,3,1,0
14932,133,98,4,1,0
14933,133,116,2,1,0
14934,133,802,4,1,0
14935,133,560,3,1,0
14936,133,189,5,1,0
14937,133,153,5,1,0
14938,133,49,4,1,0
14939,133,355,5,1,0
14940,133,12,4,1,0
14941,133,357,5,1,0
14942,133,266,4,1,0
14943,133,73,5,1,0
14944,133,141,3,1,0
14945,133,686,4,1,0
14946,133,305,5,1,0
14947,133,188,3,1,0
14948,133,158,3,1,0
14949,133,242,4,1,0
14950,133,181,3,1,0
14951,133,52,5,1,0
14952,133,209,4,1,0
14953,133,198,4,1,0
14954,133,10,3,1,0
14955,133,364,4,1,0
14956,133,140,4,1,0
14957,133,848,4,1,0
14958,133,24,5,1,0
14959,133,842,4,1,0
14960,133,631,3,1,0
14961,133,523,3,1,0
14962,133,532,4,1,0
14963,133,402,5,1,0
14964,133,609,4,1,0
14965,133,665,4,1,0
14966,133,25,4,1,0
14967,133,128,3,1,0
14968,133,103,5,1,0
14969,133,136,4,1,0
14970,133,173,3,1,0
14971,133,638,4,1,0
14972,133,450,4,1,0
14973,133,41,3,1,0
14974,133,267,4,1,0
14975,133,196,3,1,0
14976,133,426,4,1,0
14977,133,106,3,1,0
14978,133,23,3,1,0
14979,133,370,2,1,0
14980,133,382,5,1,0
14981,133,730,3,1,0
14982,133,83,4,1,0
14983,133,1111,2,1,0
14984,133,445,4,1,0
14985,133,574,3,1,0
14986,133,120,4,1,0
14987,133,87,4,1,0
14988,133,306,3,1,0
14989,133,350,4,1,0
14990,133,736,4,1,0
14991,133,336,3,1,0
14992,133,549,3,1,0
14993,133,1011,3,1,0
14994,133,412,3,1,0
14995,133,562,3,1,0
14996,133,637,3,1,0
14997,133,641,3,1,0
14998,133,742,4,1,0
14999,133,866,4,1,0
15000,133,261,4,1,0
15001,133,710,5,1,0
15002,133,4,3,1,0
15003,133,184,5,1,0
15004,133,827,3,1,0
15005,133,551,3,1,0
15006,133,269,5,1,0
15007,133,605,4,1,0
15008,133,353,4,1,0
15009,133,139,4,1,0
15010,133,104,3,1,0
15011,133,1080,3,1,0
15012,133,591,3,1,0
15013,133,252,4,1,0
15014,905,95,4,1,0
15015,905,60,2,1,0
15016,905,331,1,1,0
15017,905,242,3,1,0
15018,905,148,3,1,0
15019,905,402,2,1,0
15020,905,77,4,1,0
15021,905,858,4,1,0
15022,905,500,2,1,0
15023,905,49,4,1,0
15024,905,408,2,1,0
15025,905,140,2,1,0
15026,905,499,4,1,0
15027,905,399,2,1,0
15028,905,488,2,1,0
15029,905,120,2,1,0
15030,905,405,2,1,0
15031,905,1046,2,1,0
15032,905,267,2,1,0
15033,905,178,2,1,0
15034,905,916,1,1,0
15035,905,136,3,1,0
15036,905,196,2,1,0
15037,905,1047,1,1,0
15038,905,1236,1,1,0
15039,905,1146,1,1,0
15040,905,714,2,1,0
15041,905,78,4,1,0
15042,905,503,5,1,0
15043,905,113,2,1,0
15044,905,200,4,1,0
15045,436,289,4,1,0
15046,436,1,3,1,0
15047,436,489,3,1,0
15048,436,72,3,1,0
15049,436,243,4,1,0
15050,436,645,4,1,0
15051,436,175,4,1,0
15052,436,95,5,1,0
15053,436,98,4,1,0
15054,436,48,3,1,0
15055,436,268,3,1,0
15056,436,117,4,1,0
15057,436,1001,2,1,0
15058,264,139,5,1,1
15059,264,591,5,1,1
15060,264,98,4,1,1
15061,264,60,5,1,1
15062,264,95,5,1,1
15063,264,457,3,1,1
15064,264,48,5,1,1
15065,264,51,4,1,1
15066,264,343,3,1,1
15067,264,376,4,1,1
15068,264,43,4,1,1
15069,264,177,5,1,1
15070,264,77,5,1,1
15071,264,609,1,1,1
15072,264,402,4,1,1
15073,264,364,4,1,1
15074,264,532,1,1,1
15075,264,674,4,1,1
15076,264,176,4,1,1
15077,264,917,5,1,1
15078,264,336,4,1,1
15079,264,11,3,1,1
15080,264,24,5,1,1
15081,264,500,4,1,1
15082,264,209,4,1,1
15083,264,30,5,1,1
15084,264,228,3,1,1
15085,264,124,5,1,1
15086,264,528,3,1,1
15087,264,549,5,1,1
15088,264,686,1,1,1
15089,264,10,5,1,1
15090,264,758,1,1,1
15091,264,365,4,1,1
15092,264,302,5,1,1
15093,264,87,4,1,1
15094,264,68,5,1,1
15095,264,597,4,1,1
15096,264,140,4,1,1
15097,264,136,4,1,1
15098,264,103,4,1,1
15099,264,371,4,1,1
15100,264,450,4,1,1
15101,264,190,2,1,1
15102,264,638,4,1,1
15103,264,849,5,1,1
15104,264,83,4,1,1
15105,264,131,3,1,1
15106,264,610,5,1,1
15107,264,405,3,1,1
15108,264,267,5,1,1
15109,264,86,3,1,1
15110,264,17,3,1,1
15111,264,97,4,1,1
15112,264,25,4,1,1
15113,264,242,3,1,1
15114,264,196,3,1,1
15115,264,668,3,1,1
15116,264,641,5,1,1
15117,264,348,5,1,1
15118,264,1009,5,1,1
15119,264,173,5,1,1
15120,264,1155,1,1,1
15121,264,387,2,1,1
15122,264,889,4,1,1
15123,264,752,3,1,1
15124,264,593,4,1,1
15125,264,736,4,1,1
15126,264,204,5,1,1
15127,264,178,3,1,1
15128,264,680,2,1,1
15129,264,278,4,1,1
15130,264,508,1,1,1
15131,264,687,1,1,1
15132,264,465,3,1,1
15133,264,996,4,1,1
15134,264,1069,4,1,1
15135,264,1125,4,1,1
15136,264,453,3,1,1
15137,264,552,4,1,1
15138,264,857,4,1,1
15139,264,833,4,1,1
15140,264,764,3,1,1
15141,264,625,3,1,1
15142,264,1111,1,1,1
15143,264,841,2,1,1
15144,264,370,3,1,1
15145,264,1071,4,1,1
15146,264,711,4,1,1
15147,264,216,1,1,1
15148,264,590,5,1,1
15149,264,430,4,1,1
15150,264,477,3,1,1
15151,264,689,4,1,1
15152,264,291,5,1,1
15153,264,492,4,1,1
15154,264,934,5,1,1
15155,264,229,5,1,1
15156,264,33,5,1,1
15157,264,432,5,1,1
15158,264,389,4,1,1
15159,264,57,4,1,1
15160,264,99,4,1,1
15161,264,739,4,1,1
15162,264,257,2,1,1
15163,264,164,3,1,1
15164,264,26,5,1,1
15165,264,283,5,1,1
15166,264,454,5,1,1
15167,264,723,1,1,1
15168,264,53,3,1,1
15169,264,191,5,1,1
15170,264,469,5,1,1
15171,264,239,5,1,1
15172,264,542,5,1,1
15173,264,694,3,1,1
15174,264,478,4,1,1
15175,264,201,5,1,1
15176,264,437,5,1,1
15177,264,627,4,1,1
15178,264,729,5,1,1
15179,264,309,5,1,1
15180,264,1022,5,1,1
15181,264,318,5,1,1
15182,264,725,5,1,1
15183,264,232,4,1,1
15184,264,179,5,1,1
15185,264,247,5,1,1
15186,264,840,3,1,1
15187,264,244,4,1,1
15188,264,166,3,1,1
15189,264,871,5,1,1
15190,264,768,2,1,1
15191,264,293,4,1,1
15192,264,297,4,1,1
15193,264,200,5,1,1
15194,264,783,3,1,1
15195,264,423,4,1,1
15196,264,994,5,1,1
15197,264,1076,3,1,1
15198,264,203,4,1,1
15199,264,79,4,1,1
15200,264,285,3,1,1
15201,264,143,4,1,1
15202,264,786,3,1,1
15203,264,675,4,1,1
15204,264,546,2,1,1
15205,264,135,4,1,1
15206,264,530,4,1,1
15207,264,715,2,1,1
15208,264,1225,4,1,1
15209,264,526,4,1,1
15210,264,411,4,1,1
15211,264,211,4,1,1
15212,264,553,4,1,1
15213,264,14,5,1,1
15214,264,22,3,1,1
15215,264,441,4,1,1
15216,264,416,3,1,1
15217,264,321,1,1,1
15218,264,879,4,1,1
15219,264,821,3,1,1
15220,264,433,4,1,1
15221,264,587,1,1,1
15222,264,193,4,1,1
15223,264,75,4,1,1
15224,264,407,4,1,1
15225,264,788,2,1,1
15226,264,226,4,1,1
15227,39,489,4,1,0
15228,39,1,4,1,0
15229,39,289,4,1,0
15230,39,360,4,1,0
15231,39,565,3,1,0
15232,39,213,4,1,0
15233,39,117,4,1,0
15234,39,280,4,1,0
15235,39,650,4,1,0
15236,39,494,5,1,0
15237,39,258,3,1,0
15238,39,239,4,1,0
15239,39,216,5,1,0
15240,39,547,3,1,0
15241,39,539,4,1,0
15242,39,34,4,1,0
15243,39,714,4,1,0
15244,39,189,5,1,0
15245,39,101,4,1,0
15246,39,38,4,1,0
15247,39,384,5,1,0
15248,39,896,3,1,0
15249,39,307,4,1,0
15250,39,290,4,1,0
15251,39,839,4,1,0
15252,39,571,4,1,0
15253,39,81,4,1,0
15254,39,221,4,1,0
15255,39,114,4,1,0
15256,39,542,4,1,0
15257,39,36,5,1,0
15258,39,5,4,1,0
15259,39,640,4,1,0
15260,39,447,5,1,0
15261,39,21,4,1,0
15262,39,326,4,1,0
15263,39,1020,5,1,0
15264,39,351,4,1,0
15265,39,432,4,1,0
15266,39,333,5,1,0
15267,39,345,4,1,0
15268,39,1073,4,1,0
15269,39,94,5,1,0
15270,39,297,5,1,0
15271,39,468,4,1,0
15272,39,374,4,1,0
15273,39,231,4,1,0
15274,39,858,5,1,0
15275,39,619,5,1,0
15276,39,355,4,1,0
15277,39,357,5,1,0
15278,39,607,5,1,0
15279,39,254,5,1,0
15280,39,141,4,1,0
15281,39,276,4,1,0
15282,39,930,4,1,0
15283,39,288,3,1,0
15284,39,1234,4,1,0
15285,39,89,4,1,0
15286,39,786,3,1,0
15287,39,592,4,1,0
15288,39,185,5,1,0
15289,39,229,4,1,0
15290,39,407,5,1,0
15291,39,623,4,1,0
15292,39,367,4,1,0
15293,39,716,5,1,0
15294,39,1233,4,1,0
15295,39,869,5,1,0
15296,39,356,5,1,0
15297,39,361,5,1,0
15298,39,39,4,1,0
15299,39,29,4,1,0
15300,39,24,4,1,0
15301,39,1120,4,1,0
15302,39,536,4,1,0
15303,39,78,5,1,0
15304,39,498,3,1,0
15305,39,250,4,1,0
15306,39,658,4,1,0
15307,39,273,5,1,0
15308,39,118,5,1,0
15309,39,731,5,1,0
15310,39,186,5,1,0
15311,39,490,5,1,0
15312,39,458,4,1,0
15313,39,99,5,1,0
15314,39,500,4,1,0
15315,39,235,3,1,0
15316,39,598,5,1,0
15317,39,170,4,1,0
15318,39,47,4,1,0
15319,39,478,5,1,0
15320,39,311,4,1,0
15321,39,112,4,1,0
15322,39,810,3,1,0
15323,39,342,5,1,0
15324,39,260,5,1,0
15325,39,191,4,1,0
15326,39,510,5,1,0
15327,39,507,4,1,0
15328,39,524,4,1,0
15329,39,240,5,1,0
15330,39,148,4,1,0
15331,39,211,4,1,0
15332,39,113,5,1,0
15333,39,618,5,1,0
15334,39,427,4,1,0
15335,39,31,4,1,0
15336,39,437,4,1,0
15337,39,906,4,1,0
15338,39,685,4,1,0
15339,39,91,5,1,0
15340,39,150,4,1,0
15341,39,174,5,1,0
15342,39,166,4,1,0
15343,39,17,4,1,0
15344,39,843,4,1,0
15345,39,568,5,1,0
15346,39,49,5,1,0
15347,39,511,4,1,0
15348,39,299,3,1,0
15349,39,737,4,1,0
15350,39,422,4,1,0
15351,39,430,5,1,0
15352,39,220,5,1,0
15353,39,958,4,1,0
15354,578,489,4,1,0
15355,578,289,3,1,0
15356,578,0,4,1,0
15357,578,565,2,1,0
15358,578,243,4,1,0
15359,578,884,1,1,0
15360,578,403,1,1,0
15361,578,71,4,1,0
15362,578,538,2,1,0
15363,578,458,4,1,0
15364,578,693,1,1,0
15365,578,275,3,1,0
15366,578,490,2,1,0
15367,578,506,3,1,0
15368,578,571,1,1,0
15369,578,723,1,1,0
15370,578,125,5,1,0
15371,578,486,3,1,0
15372,578,189,4,1,0
15373,578,29,3,1,0
15374,578,45,4,1,0
15375,578,260,5,1,0
15376,578,427,2,1,0
15377,578,535,2,1,0
15378,578,435,4,1,0
15379,578,254,4,1,0
15380,578,319,4,1,0
15381,578,620,4,1,0
15382,578,36,5,1,0
15383,578,961,3,1,0
15384,578,1030,3,1,0
15385,578,784,5,1,0
15386,578,186,4,1,0
15387,578,299,4,1,0
15388,578,100,2,1,0
15389,578,1000,4,1,0
15390,578,1043,5,1,0
15391,578,1020,3,1,0
15392,578,714,3,1,0
15393,578,174,5,1,0
15394,578,49,4,1,0
15395,578,57,4,1,0
15396,578,578,2,1,0
15397,578,531,4,1,0
15398,578,230,2,1,0
15399,578,185,4,1,0
15400,578,994,2,1,0
15401,578,315,5,1,0
15402,578,137,3,1,0
15403,578,359,3,1,0
15404,578,666,5,1,0
15405,578,67,1,1,0
15406,578,34,3,1,0
15407,578,979,2,1,0
15408,578,869,5,1,0
15409,578,741,3,1,0
15410,800,500,3,1,0
15411,800,364,3,1,0
15412,800,499,4,1,0
15413,800,103,3,1,0
15414,800,136,3,1,0
15415,800,336,3,1,0
15416,800,523,3,1,0
15417,800,858,4,1,0
15418,800,204,2,1,0
15419,800,68,4,1,0
15420,800,86,2,1,0
15421,800,641,3,1,0
15422,800,609,3,1,0
15423,800,83,3,1,0
15424,800,916,3,1,0
15425,800,173,1,1,0
15426,800,365,4,1,0
15427,800,488,3,1,0
15428,800,340,3,1,0
15429,800,228,3,1,0
15430,800,686,3,1,0
15431,800,25,3,1,0
15432,800,1344,4,1,0
15433,800,402,4,1,0
15434,800,106,3,1,0
15435,800,77,3,1,0
15436,800,278,3,1,0
15437,800,644,3,1,0
15438,800,242,2,1,0
15439,800,23,2,1,0
15440,800,759,2,1,0
15441,800,549,3,1,0
15442,689,117,4,1,0
15443,689,606,2,1,0
15444,689,36,5,1,0
15445,689,367,3,1,0
15446,689,275,4,1,0
15447,689,118,3,1,0
15448,689,961,5,1,0
15449,689,784,3,1,0
15450,689,486,5,1,0
15451,689,58,2,1,0
15452,689,112,4,1,0
15453,689,653,5,1,0
15454,689,12,4,1,0
15455,689,238,5,1,0
15456,689,932,4,1,0
15457,689,110,5,1,0
15458,689,135,4,1,0
15459,689,78,5,1,0
15460,689,409,3,1,0
15461,689,684,3,1,0
15462,689,623,4,1,0
15463,689,804,2,1,0
15464,689,5,3,1,0
15465,689,102,5,1,0
15466,689,384,5,1,0
15467,689,423,4,1,0
15468,689,806,2,1,0
15469,689,68,4,1,0
15470,689,174,5,1,0
15471,689,685,5,1,0
15472,689,581,4,1,0
15473,477,95,4,1,0
15474,477,165,3,1,0
15475,477,350,3,1,0
15476,477,1009,5,1,0
15477,477,469,5,1,0
15478,477,357,5,1,0
15479,477,52,5,1,0
15480,477,426,5,1,0
15481,477,68,5,1,0
15482,477,86,3,1,0
15483,477,140,4,1,0
15484,477,209,4,1,0
15485,477,120,4,1,0
15486,477,364,3,1,0
15487,477,609,1,1,0
15488,477,500,1,1,0
15489,477,402,4,1,0
15490,477,103,4,1,0
15491,477,549,4,1,0
15492,477,24,5,1,0
15493,477,17,4,1,0
15494,477,83,4,1,0
15495,477,77,3,1,0
15496,477,523,4,1,0
15497,477,181,2,1,0
15498,477,278,3,1,0
15499,477,136,4,1,0
15500,477,10,5,1,0
15501,477,177,3,1,0
15502,477,507,4,1,0
15503,477,87,4,1,0
15504,477,157,5,1,0
15505,477,12,5,1,0
15506,477,252,2,1,0
15507,477,73,4,1,0
15508,477,325,3,1,0
15509,477,710,5,1,0
15510,477,133,4,1,0
15511,477,645,4,1,0
15512,477,614,4,1,0
15513,477,508,2,1,0
15514,477,305,4,1,0
15515,477,268,4,1,0
15516,477,354,4,1,0
15517,477,221,5,1,0
15518,477,191,5,1,0
15519,477,309,2,1,0
15520,477,347,5,1,0
15521,477,918,5,1,0
15522,477,118,4,1,0
15523,477,430,5,1,0
15524,477,407,5,1,0
15525,477,366,5,1,0
15526,477,227,5,1,0
15527,477,623,5,1,0
15528,477,3,4,1,0
15529,477,200,5,1,0
15530,477,20,4,1,0
15531,477,320,5,1,0
15532,477,437,5,1,0
15533,477,422,5,1,0
15534,477,554,4,1,0
15535,477,367,4,1,0
15536,477,321,5,1,0
15537,477,342,4,1,0
15538,477,216,5,1,0
15539,477,247,5,1,0
15540,477,166,4,1,0
15541,477,8,4,1,0
15542,477,47,4,1,0
15543,477,179,5,1,0
15544,477,207,4,1,0
15545,477,33,4,1,0
15546,477,553,4,1,0
15547,477,307,4,1,0
15548,477,663,5,1,0
15549,477,371,4,1,0
15550,477,526,1,1,0
15551,477,22,4,1,0
15552,477,101,5,1,0
15553,477,311,4,1,0
15554,477,217,4,1,0
15555,477,161,5,1,0
15556,477,156,5,1,0
15557,477,102,5,1,0
15558,477,256,4,1,0
15559,477,112,5,1,0
15560,477,182,5,1,0
15561,477,368,4,1,0
15562,477,748,4,1,0
15563,477,790,5,1,0
15564,477,46,3,1,0
15565,477,147,4,1,0
15566,477,114,4,1,0
15567,477,474,4,1,0
15568,477,201,3,1,0
15569,477,472,5,1,0
15570,82,157,4,1,0
15571,82,60,4,1,0
15572,82,95,1,1,0
15573,82,495,2,1,0
15574,82,175,2,1,0
15575,82,604,3,1,0
15576,82,251,5,1,0
15577,82,144,2,1,0
15578,82,802,4,1,0
15579,82,116,3,1,0
15580,82,457,3,1,0
15581,82,274,2,1,0
15582,82,187,2,1,0
15583,82,884,4,1,0
15584,82,51,3,1,0
15585,82,1004,2,1,0
15586,82,265,3,1,0
15587,82,357,5,1,0
15588,82,52,4,1,0
15589,82,355,4,1,0
15590,82,686,4,1,0
15591,82,787,3,1,0
15592,82,1126,3,1,0
15593,82,637,5,1,0
15594,82,12,4,1,0
15595,82,500,2,1,0
15596,82,222,5,1,0
15597,82,140,3,1,0
15598,82,499,4,1,0
15599,82,103,4,1,0
15600,82,209,4,1,0
15601,82,528,3,1,0
15602,82,77,2,1,0
15603,82,760,4,1,0
15604,82,364,3,1,0
15605,82,181,2,1,0
15606,82,49,5,1,0
15607,82,848,3,1,0
15608,82,189,4,1,0
15609,82,917,5,1,0
15610,82,340,5,1,0
15611,82,426,4,1,0
15612,82,658,4,1,0
15613,82,329,4,1,0
15614,82,5,5,1,0
15615,82,216,4,1,0
15616,82,288,5,1,0
15617,82,45,5,1,0
15618,82,221,2,1,0
15619,82,662,4,1,0
15620,82,849,4,1,0
15621,82,797,5,1,0
15622,82,88,4,1,0
15623,82,239,5,1,0
15624,82,469,4,1,0
15625,82,467,4,1,0
15626,82,232,5,1,0
15627,82,542,5,1,0
15628,82,179,4,1,0
15629,82,102,2,1,0
15630,82,309,5,1,0
15631,82,619,4,1,0
15632,82,226,4,1,0
15633,82,31,5,1,0
15634,82,147,4,1,0
15635,82,78,5,1,0
15636,82,861,4,1,0
15637,82,99,4,1,0
15638,82,94,4,1,0
15639,82,26,5,1,0
15640,82,297,5,1,0
15641,82,247,2,1,0
15642,82,373,1,1,0
15643,82,650,4,1,0
15644,82,112,2,1,0
15645,82,29,3,1,0
15646,82,432,5,1,0
15647,82,1313,5,1,0
15648,82,726,4,1,0
15649,82,53,4,1,0
15650,82,497,5,1,0
15651,82,254,5,1,0
15652,82,386,4,1,0
15653,82,256,4,1,0
15654,574,95,1,1,0
15655,574,251,3,1,0
15656,574,51,3,1,0
15657,574,40,2,1,0
15658,574,31,4,1,0
15659,574,36,5,1,0
15660,574,473,2,1,0
15661,574,34,4,1,0
15662,574,311,4,1,0
15663,574,200,5,1,0
15664,574,225,2,1,0
15665,574,174,3,1,0
15666,574,189,2,1,0
15667,574,102,5,1,0
15668,574,566,1,1,0
15669,574,156,5,1,0
15670,574,333,1,1,0
15671,472,565,3,1,0
15672,472,1,4,1,0
15673,472,0,3,1,0
15674,472,43,3,1,0
15675,472,139,5,1,0
15676,472,243,4,1,0
15677,472,251,2,1,0
15678,472,133,4,1,0
15679,472,1162,4,1,0
15680,472,654,5,1,0
15681,472,355,5,1,0
15682,472,189,5,1,0
15683,472,141,5,1,0
15684,472,209,2,1,0
15685,472,499,4,1,0
15686,472,665,4,1,0
15687,472,371,5,1,0
15688,472,148,4,1,0
15689,472,500,5,1,0
15690,472,858,4,1,0
15691,472,686,4,1,0
15692,472,30,5,1,0
15693,472,510,4,1,0
15694,472,222,3,1,0
15695,345,87,1,1,0
15696,345,357,4,1,0
15697,345,141,5,1,0
15698,345,140,3,1,0
15699,345,209,3,1,0
15700,345,10,3,1,0
15701,345,402,3,1,0
15702,345,1111,1,1,0
15703,345,97,1,1,0
15704,345,136,1,1,0
15705,345,278,2,1,0
15706,345,23,5,1,0
15707,345,274,3,1,0
15708,92,157,4,1,0
15709,92,98,4,1,0
15710,92,117,4,1,0
15711,92,274,3,1,0
15712,92,802,4,1,0
15713,92,104,4,1,0
15714,92,500,5,1,0
15715,92,49,5,1,0
15716,92,23,3,1,0
15717,92,209,5,1,0
15718,92,357,5,1,0
15719,92,52,4,1,0
15720,92,24,4,1,0
15721,92,204,4,1,0
15722,92,68,4,1,0
15723,92,450,4,1,0
15724,92,103,4,1,0
15725,92,86,2,1,0
15726,92,198,3,1,0
15727,92,415,3,1,0
15728,92,136,3,1,0
15729,92,848,4,1,0
15730,92,609,3,1,0
15731,92,382,4,1,0
15732,92,10,4,1,0
15733,92,305,5,1,0
15734,92,77,3,1,0
15735,92,350,2,1,0
15736,92,106,2,1,0
15737,92,131,3,1,0
15738,92,574,4,1,0
15739,92,402,4,1,0
15740,92,465,4,1,0
15741,92,412,4,1,0
15742,92,190,2,1,0
15743,92,221,4,1,0
15744,92,254,4,1,0
15745,92,118,5,1,0
15746,92,179,4,1,0
15747,92,93,5,1,0
15748,92,100,4,1,0
15749,92,217,5,1,0
15750,92,78,4,1,0
15751,92,200,5,1,0
15752,92,225,3,1,0
15753,92,1211,4,1,0
15754,92,56,4,1,0
15755,92,44,2,1,0
15756,92,96,4,1,0
15757,92,36,4,1,0
15758,92,31,2,1,0
15759,92,273,4,1,0
15760,92,398,4,1,0
15761,92,430,3,1,0
15762,92,367,5,1,0
15763,92,34,5,1,0
15764,92,5,4,1,0
15765,92,22,4,1,0
15766,92,437,3,1,0
15767,92,26,4,1,0
15768,92,361,4,1,0
15769,92,240,4,1,0
15770,92,220,4,1,0
15771,92,50,5,1,0
15772,92,329,4,1,0
15773,92,75,4,1,0
15774,92,342,4,1,0
15775,92,511,4,1,0
15776,92,111,4,1,0
15777,92,102,4,1,0
15778,92,113,4,1,0
15779,92,880,3,1,0
15780,92,309,3,1,0
15781,92,1005,3,1,0
15782,92,454,4,1,0
15783,92,101,5,1,0
15784,92,191,4,1,0
15785,92,731,4,1,0
15786,92,159,3,1,0
15787,92,432,4,1,0
15788,92,544,5,1,0
15789,92,629,4,1,0
15790,92,533,3,1,0
15791,92,1022,3,1,0
15792,92,709,3,1,0
15793,92,112,5,1,0
15794,92,230,5,1,0
15795,92,463,5,1,0
15796,92,229,3,1,0
15797,92,146,2,1,0
15798,92,239,5,1,0
15799,92,407,4,1,0
15800,92,288,4,1,0
15801,92,480,5,1,0
15802,92,320,2,1,0
15803,92,150,4,1,0
15804,92,700,3,1,0
15805,92,195,5,1,0
15806,92,17,4,1,0
15807,92,57,4,1,0
15808,92,822,3,1,0
15809,92,154,5,1,0
15810,92,283,3,1,0
15811,92,737,3,1,0
15812,469,360,4,1,0
15813,469,489,5,1,0
15814,469,645,4,1,0
15815,469,157,5,1,0
15816,469,289,3,1,0
15817,469,1,5,1,0
15818,469,60,4,1,0
15819,469,1001,3,1,0
15820,469,251,4,1,0
15821,469,51,3,1,0
15822,469,175,4,1,0
15823,469,265,2,1,0
15824,469,95,4,1,0
15825,469,274,3,1,0
15826,469,98,3,1,0
15827,469,419,5,1,0
15828,469,280,4,1,0
15829,469,847,4,1,0
15830,469,48,4,1,0
15831,469,941,4,1,0
15832,469,268,4,1,0
15833,469,582,4,1,0
15834,469,403,4,1,0
15835,469,911,2,1,0
15836,469,802,2,1,0
15837,469,104,5,1,0
15838,469,339,4,1,0
15839,469,116,4,1,0
15840,469,58,5,1,0
15841,469,357,4,1,0
15842,469,189,5,1,0
15843,469,52,3,1,0
15844,469,73,5,1,0
15845,469,1088,4,1,0
15846,469,426,5,1,0
15847,469,445,5,1,0
15848,922,58,5,1,0
15849,922,24,3,1,0
15850,922,49,4,1,0
15851,922,189,5,1,0
15852,922,405,2,1,0
15853,922,357,4,1,0
15854,922,78,3,1,0
15855,922,716,4,1,0
15856,922,241,3,1,0
15857,922,174,4,1,0
15858,922,297,4,1,0
15859,922,469,4,1,0
15860,922,217,5,1,0
15861,922,5,4,1,0
15862,922,247,4,1,0
15863,922,361,5,1,0
15864,922,873,5,1,0
15865,922,918,3,1,0
15866,922,686,2,1,0
15867,922,200,4,1,0
15868,922,356,4,1,0
15869,922,629,4,1,0
15870,922,354,1,1,0
15871,922,99,3,1,0
15872,922,359,5,1,0
15873,922,494,3,1,0
15874,922,596,5,1,0
15875,922,101,3,1,0
15876,922,161,4,1,0
15877,922,125,4,1,0
15878,922,407,5,1,0
15879,922,57,4,1,0
