movieId	Genre	itemID
707	Crime|Film-Noir|Thriller	1009
2613	Action|Horror|Sci-Fi	1010
2542	Comedy|Crime|Thriller	1011
496	Comedy|Drama|Romance	1012
2549	Action|Sci-Fi	1013
1748	Film-Noir|Sci-Fi|Thriller	1014
3927	Adventure|Sci-Fi	1015
2116	Adventure|Animation|Children's|Sci-Fi	1016
2117	Drama|Sci-Fi	1017
2985	Action|Crime|Sci-Fi	1018
2989	Action	1019
2123	Animation|Children's	1020
2052	Children's|Comedy	1021
2993	Action	1022
1186	Drama	1023
222	Drama|Romance	1024
158	Adventure|Children's	1025
3877	Action|Adventure|Fantasy	1026
2139	Animation|Children's	1027
3440	Action|Children's|Fantasy	1028
737	Action|Sci-Fi	1029
2718	Comedy	1030
2573	Drama	1031
302	Drama|Romance	1032
232	Comedy|Drama	1033
2141	Animation|Children's|Comedy	1034
2142	Animation|Children's|Comedy	1035
168	Action|Adventure|Drama|Romance	1036
2143	Adventure|Fantasy|Romance	1037
2145	Comedy|Drama|Romance	1038
1344	Film-Noir|Thriller	1039
3889	Action|Adventure|Fantasy	1040
1275	Action|Adventure	1041
3526	Comedy|Drama	1042
313	Animation|Children's	1043
2153	Action|Adventure	1044
2083	Children's|Musical	1045
2085	Animation|Children's	1046
2089	Animation|Children's	1047
2807	Action|Sci-Fi	1048
2739	Drama	1049
3397	Children's|Comedy	1050
3398	Children's|Comedy	1051
3399	Children's|Comedy	1052
327	Action|Comedy|Musical|Sci-Fi	1053
1367	Children's|Comedy	1054
839	Action|Thriller	1055
1005	Children's|Comedy	1056
405	Action|Sci-Fi	1057
1876	Action|Drama|Sci-Fi|Thriller	1058
261	Drama	1059
262	Children's|Drama	1060
2248	Comedy|Drama|Romance	1061
1013	Children's|Drama	1062
1882	Action|Sci-Fi	1063
1956	Drama	1064
26	Drama	1065
2253	Action|Comedy|Fantasy	1066
3705	Action|Adventure|Romance|Thriller	1067
3633	Action	1068
3635	Action	1069
1960	Drama|War	1070
3639	Action	1071
2402	Action|War	1072
2404	Action|War	1073
1606	Action|Adventure	1074
1391	Action|Comedy|Sci-Fi|War	1075
1033	Animation|Children's	1076
291	Thriller	1077
44	Action|Adventure	1078
2348	Drama	1079
940	Action|Adventure	1080
2421	Action|Adventure|Drama	1081
2422	Action|Adventure|Drama	1082
1126	Comedy|Fantasy	1083
1562	Action|Adventure|Crime	1084
1499	Action|Adventure|Thriller	1085
1064	Animation|Children's|Comedy	1086
532	Comedy|Crime|Horror	1087
466	Action|Comedy|War	1088
2373	Action|Adventure	1089
2014	Children's|Comedy	1090
2953	Children's|Comedy	1091
2019	Action|Drama	1092
616	Animation|Children's	1093
546	Action|Adventure|Children's|Sci-Fi	1094
2450	Adventure|Children's|Sci-Fi	1095
475	Drama	1096
86	Adventure|Drama	1097
2020	Drama|Romance	1098
2025	Drama|Romance	1099
2893	Action|Drama	1100
3698	Action|Adventure|Sci-Fi	1101
485	Action|Comedy	1102
1591	Action|Adventure|Sci-Fi|Thriller	1103
1739	Action|Children's	1104
3911	Comedy	1105
1094	Drama|Romance|War	1106
493	Action|Crime|Drama	1107
2042	Children's|Comedy	1108
1242	Action|Drama|War	1109
3930	Horror	1110
1321	Horror	1111
2990	Action	1112
2991	Action	1113
1327	Horror	1114
1258	Horror	1115
2633	Horror|Romance	1116
2638	Horror	1117
1407	Horror|Thriller	1118
1334	Horror|Sci-Fi	1119
2064	Comedy|Documentary	1120
2644	Horror	1121
2646	Horror	1122
2647	Horror	1123
2574	Comedy	1124
1772	Action|Comedy|Musical	1125
2648	Horror	1126
2649	Horror	1127
1340	Horror	1128
2653	Horror	1129
1350	Horror	1130
2160	Horror|Thriller	1131
330	Comedy|Horror	1132
1373	Action|Adventure|Sci-Fi	1133
842	Horror	1134
785	Comedy	1135
2836	Comedy	1136
420	Action|Comedy	1137
3208	Action|Comedy	1138
2338	Horror|Mystery|Thriller	1139
2195	Comedy	1140
1974	Horror	1141
879	Horror	1142
2782	Horror	1143
2789	Horror	1144
3082	Action|Thriller	1145
2860	Comedy	1146
2790	Horror	1147
3596	Comedy	1148
1994	Horror|Thriller	1149
2502	Comedy|Romance	1150
2367	Action|Adventure|Horror	1151
2296	Comedy	1152
2004	Comedy|Horror	1153
2949	Action	1154
1717	Horror|Thriller	1155
2376	Action	1156
3752	Comedy	1157
1219	Horror|Thriller	1158
3325	Comedy|Drama	1159
1655	Horror	1160
2103	Adventure|Children's	1161
3273	Horror|Mystery|Thriller	1162
1694	Drama	1163
1468	Comedy|Romance	1164
585	Comedy	1165
3000	Action|Adventure|Animation	1166
2800	Animation|Children's	1167
3053	Drama|War	1168
3268	Action|Comedy	1169
3774	Comedy	1170
3355	Thriller	1171
1754	Action|Mystery|Thriller	1172
145	Action	1173
1689	Comedy|Mystery	1174
2122	Horror|Thriller	1175
2134	Comedy	1176
1405	Animation|Comedy	1177
3017	Horror	1178
1347	Horror	1179
818	Comedy	1180
3450	Comedy	1181
678	Drama|Thriller	1182
312	Comedy	1183
173	Action|Adventure|Sci-Fi	1184
2150	Comedy	1185
1425	Comedy	1186
3896	Crime|Thriller	1187
1799	Crime|Drama	1188
256	Comedy|Sci-Fi	1189
185	Sci-Fi|Thriller	1190
2163	Comedy|Horror	1191
1438	Action|Thriller	1192
833	Comedy	1193
2671	Comedy|Romance	1194
910	Comedy|Crime	1195
2249	Comedy	1196
771	Comedy|Drama	1197
849	Action|Adventure|Sci-Fi|Thriller	1198
3120	Comedy	1199
3052	Comedy	1200
2189	Animation	1201
786	Action|Thriller	1202
429	Comedy	1203
2263	Thriller	1204
2265	Adventure|Comedy	1205
1034	Crime	1206
798	Action|Adventure|Thriller	1207
799	Comedy|Horror	1208
1037	Action|Sci-Fi|Thriller	1209
3210	Comedy	1210
2413	Comedy|Mystery	1211
2416	Comedy	1212
1047	Action|Thriller	1213
3660	Horror|Sci-Fi|Thriller	1214
3661	Horror|Sci-Fi|Thriller	1215
2792	Comedy	1216
1991	Horror	1217
2794	Comedy	1218
65	Comedy	1219
1205	Action|Animation|Children's|Sci-Fi|Thriller|War	1220
3243	Comedy	1221
2374	Comedy|Drama	1222
473	Comedy|War	1223
81	Crime|Drama|Romance	1224
3258	Comedy	1225
112	Action|Adventure|Crime	1226
3835	Thriller	1227
1222	Action|Drama|War	1228
3917	Horror	1229
2478	Comedy|Western	1230
1248	Crime|Film-Noir|Thriller	1231
1249	Thriller	1232
3420	Drama|Thriller	1233
3505	Thriller	1234
1189	Documentary	1235
3507	Comedy	1236
3435	Crime|Film-Noir	1237
659	Crime|Thriller	1238
2202	Drama|Thriller|War	1239
1267	Film-Noir|Thriller	1240
1199	Sci-Fi	1241
2642	Action|Adventure|Sci-Fi	1242
1845	Comedy|Thriller	1243
3952	Drama|Thriller	1244
2148	Comedy|Horror	1245
2149	Comedy|Horror	1246
3521	Comedy|Crime|Drama	1247
674	Adventure|Sci-Fi	1248
2726	Crime|Film-Noir	1249
2808	Action|Sci-Fi	1250
3104	Action|Adventure|Comedy|Crime	1251
187	Comedy	1252
903	Mystery|Thriller	1253
3618	Comedy	1254
3474	Sci-Fi|Thriller	1255
11	Comedy|Drama|Romance	1256
2241	Comedy	1257
3044	Mystery|Romance|Thriller	1258
196	Horror|Sci-Fi	1259
911	Comedy|Mystery|Romance|Thriller	1260
2176	Thriller	1261
3551	Thriller	1262
3556	Comedy|Drama	1263
1958	Comedy|Drama	1264
2322	Action|Adventure|Sci-Fi|Thriller|War	1265
2259	Comedy|Romance	1266
1388	Action|Horror	1267
3634	Thriller	1268
3708	Horror|Thriller	1269
1965	Comedy|Sci-Fi	1270
2409	Action|Drama	1271
2917	Crime|Thriller	1272
431	Crime|Drama	1273
2410	Action|Drama	1274
2411	Action|Drama	1275
45	Comedy|Drama	1276
2419	Drama|Thriller	1277
951	Comedy	1278
521	Crime|Thriller	1279
3740	Action|Comedy	1280
3741	Crime|Drama	1281
2511	Crime	1282
1212	Mystery|Thriller	1283
1218	Action|Thriller	1284
3763	Action|Crime|Thriller	1285
1227	Crime|Drama|Thriller	1286
556	Documentary	1287
3338	Documentary	1288
125	Comedy	1289
3770	Adventure|Crime|Sci-Fi|Thriller	1290
1306	Drama|Sci-Fi	1291
2973	Comedy	1292
3920	Drama|Fantasy	1293
1313	Crime	1294
2118	Horror|Thriller	1295
2119	Horror	1296
3424	Comedy|Drama	1297
3361	Comedy	1298
2132	Drama	1299
303	Action|Adventure|Western	1300
2144	Comedy	1301
175	Drama	1302
2301	Comedy	1303
2245	Comedy|Drama	1304
2757	Drama	1305
3707	Drama	1306
425	Drama|Romance	1307
2915	Comedy	1308
372	Comedy|Drama	1309
2352	Comedy|Drama	1310
1057	Comedy|Musical|Romance	1311
468	Comedy|Romance	1312
1663	Comedy	1313
2709	Children's|Comedy	1314
157	Comedy|War	1315
1920	Animation|Children's|Fantasy|War	1316
688	Action|Adventure|Comedy|War	1317
3676	Drama|Horror	1318
3422	Comedy|Romance	1319
3423	Drama	1320
719	Comedy	1321
3426	Drama|Romance	1322
3287	Animation|Children's	1323
2558	Comedy|Romance	1324
217	Drama|Thriller	1325
2053	Children's|Comedy|Sci-Fi	1326
2059	Children's|Drama	1327
724	Drama|Horror	1328
3502	Drama	1329
3506	Comedy|Drama	1330
3360	Drama	1331
1833	Action|Drama|Thriller	1332
3	Comedy|Romance	1333
5	Comedy	1334
804	Comedy|Romance	1335
3441	Action|War	1336
234	Comedy	1337
236	Comedy|Romance	1338
237	Comedy|Romance	1339
2146	Drama|Romance	1340
673	Adventure|Animation|Children's|Comedy|Fantasy	1341
315	Action	1342
2154	Drama|Romance	1343
1285	Comedy	1344
252	Comedy|Romance	1345
3614	Comedy|Romance	1346
1298	Drama|Musical|War	1347
3543	Comedy|Drama	1348
1003	Drama|Thriller	1349
694	Action	1350
3040	Comedy	1351
2313	Drama	1352
267	Comedy	1353
195	Comedy|Drama|Romance	1354
2247	Comedy	1355
1880	Drama	1356
413	Comedy	1357
416	Western	1358
1888	Comedy|Drama|Romance	1359
276	Comedy|Romance	1360
278	Comedy	1361
3056	Thriller	1362
1381	Comedy|Musical|Romance	1363
1457	Comedy|Romance	1364
852	Comedy|Romance	1365
2906	Drama|Romance	1366
1021	Children's|Comedy	1367
350	Drama|Mystery|Thriller	1368
424	Drama	1369
3130	Comedy	1370
2403	Action	1371
3206	Romance	1372
3063	Thriller	1373
2261	Comedy	1374
38	Comedy	1375
2262	Comedy|Drama|Romance	1376
1463	Comedy|Romance	1377
1390	Comedy	1378
2266	Comedy|Romance	1379
2269	Drama	1380
1100	Action|Romance	1381
432	Comedy|Western	1382
2779	Comedy	1383
361	Drama|Romance	1384
2412	Action|Drama	1385
1541	Comedy|Romance	1386
3219	Thriller	1387
2418	Comedy	1388
3584	Action|Drama|Romance|Thriller	1389
511	Action|Drama	1390
518	Comedy	1391
445	Comedy	1392
2420	Drama	1393
3152	Drama	1394
378	Comedy|Romance	1395
1556	Action|Romance|Thriller	1396
3590	Comedy	1397
450	Comedy|Drama	1398
2798	Comedy	1399
381	Drama	1400
455	Adventure|Children's|Drama	1401
1703	Comedy	1402
3308	Comedy|Drama	1403
64	Comedy|Romance	1404
3098	Drama	1405
2942	Drama|Romance	1406
2875	Drama|Mystery|Romance	1407
605	Drama|Romance	1408
609	Adventure|Children's	1409
463	Crime|Drama|Thriller	1410
1713	Children's|Comedy	1411
1640	Comedy	1412
467	Comedy	1413
74	Drama|Romance	1414
3248	Comedy	1415
2447	Comedy|Drama	1416
2950	Adventure|Drama|Romance	1417
3684	Drama|Romance	1418
3686	Thriller	1419
612	Comedy	1420
540	Thriller	1421
3689	Comedy	1422
471	Comedy|Romance	1423
472	Comedy|Drama	1424
2459	Horror	1425
1588	Children's|Comedy	1426
118	Comedy|Romance	1427
3690	Comedy	1428
550	Comedy|Romance	1429
3331	Drama	1430
3263	Comedy	1431
487	Comedy|Western	1432
2463	Comedy	1433
94	Drama	1434
122	Comedy|Romance	1435
1593	Comedy|Romance	1436
3846	Comedy	1437
491	Drama	1438
3274	Action	1439
2473	Comedy	1440
499	Comedy|Romance	1441
207	Drama|Romance	1442
135	Comedy	1443
1180	Comedy	1444
3364	Crime|Film-Noir	1445
2066	Film-Noir	1446
3469	Drama	1447
905	Comedy	1448
922	Film-Noir	1449
2186	Film-Noir|Thriller	1450
930	Film-Noir|Romance|Thriller	1451
947	Comedy	1452
3730	Drama|Mystery	1453
955	Comedy	1454
528	Drama	1455
3683	Drama|Film-Noir	1456
1237	Drama	1457
2550	Horror|Thriller	1458
144	Comedy	1459
901	Comedy|Musical	1460
906	Mystery|Thriller	1461
3548	Comedy|Drama	1462
334	Drama	1463
846	Drama	1464
928	Romance|Thriller	1465
1208	Drama|War	1466
1224	Drama|War	1467
3366	Action|Adventure|War	1468
3370	Drama|Thriller	1469
1785	Action|Crime	1470
3102	Thriller	1471
3062	Action|Drama|War	1472
3726	Action|Thriller	1473
2363	Action|Sci-Fi	1474
2944	Action|War	1475
3836	Action|Comedy|War	1476
3769	Action	1477
1085	Adventure|Drama	1478
3405	Action|Drama	1479
2534	Action	1480
3197	Action	1481
494	Action|Thriller	1482
1176	Drama	1483
3943	Comedy	1484
3949	Drama	1485
1922	Drama	1486
3554	Drama|Romance	1487
1041	Drama	1488
1657	Documentary	1489
2544	Drama	1490
2208	Comedy|Mystery|Romance|Thriller	1491
2065	Comedy|Drama|Romance	1492
3012	Comedy	1493
3022	Comedy	1494
3028	Comedy	1495
1281	Comedy	1496
3462	Comedy	1497
1937	Comedy	1498
1297	Comedy	1499
2747	Comedy|Horror	1500
921	Comedy	1501
3200	Comedy|Drama	1502
933	Comedy|Romance|Thriller	1503
3640	Comedy|Drama	1504
1976	Horror	1505
946	Comedy|Drama|War	1506
2922	Western	1507
2780	Comedy|Horror	1508
3088	Comedy	1509
957	Drama	1510
2935	Comedy|Romance	1511
2936	Comedy	1512
3096	Comedy	1513
961	Drama	1514
2870	Comedy	1515
3244	Comedy|Romance	1516
1235	Comedy	1517
3341	Comedy	1518
3349	Comedy	1519
3429	Animation|Comedy	1520
3286	Comedy	1521
28	Romance	1522
3159	Animation|Children's|Musical	1523
3821	Comedy	1524
3787	Comedy	1525
1680	Drama|Romance	1526
3935	Horror	1527
1183	Drama|Romance|War	1528
3504	Comedy|Drama	1529
2637	Horror	1530
2565	Musical	1531
154	Drama	1532
1699	Drama	1533
2206	Mystery|Thriller	1534
1333	Horror	1535
3018	Horror	1536
3019	Crime|Drama	1537
2071	Drama	1538
1272	Drama|War	1539
1348	Horror	1540
2650	Horror	1541
2303	Drama|Musical	1542
1295	Drama	1543
907	Comedy|Musical|Romance	1544
1299	Drama|War	1545
3546	Drama|Thriller	1546
2817	Action|War	1547
2674	Drama	1548
1946	Drama|Romance	1549
3110	Drama	1550
3111	Drama	1551
2178	Thriller	1552
1017	Adventure|Children's	1553
3121	Film-Noir	1554
2183	Thriller	1555
927	Comedy	1556
3498	Drama	1557
3203	Thriller	1558
3204	Thriller	1559
1464	Mystery	1560
931	Mystery|Romance|Thriller	1561
2344	Action|Adventure|Drama|Thriller	1562
2921	Western	1563
949	Drama	1564
3727	Comedy|Horror	1565
2926	Comedy|Drama	1566
3587	Horror	1567
3733	Drama	1568
2932	Drama	1569
2867	Comedy|Horror	1570
3599	Comedy|Musical	1571
3230	Thriller	1572
3167	Drama	1573
3169	Drama	1574
2941	Musical|Romance|War	1575
1130	Horror	1576
1061	Crime|Drama	1577
3681	Western	1578
3760	Comedy	1579
3693	Comedy|Horror	1580
1152	Crime|Film-Noir|Thriller	1581
1086	Mystery|Thriller	1582
2467	Mystery	1583
1300	Drama	1584
3844	Drama	1585
1231	Drama	1586
3340	Horror|Sci-Fi	1587
2612	Drama	1588
565	Horror	1589
3271	Drama	1590
2983	Thriller	1591
1835	Romance	1592
3387	Comedy	1593
837	Children's|Comedy	1594
1895	Comedy|Drama|Romance	1595
3712	Comedy	1596
3597	Comedy	1597
2796	Comedy	1598
2432	Drama	1599
2379	Comedy	1600
2380	Comedy	1601
2382	Comedy	1602
2383	Comedy	1603
2471	Adventure|Comedy	1604
1251	Drama	1605
2708	Romance	1606
1760	Comedy|Musical	1607
3365	Western	1608
155	Drama|War	1609
3871	Drama|Western	1610
803	Romance	1611
1264	Action|Drama|Mystery|Romance|Thriller	1612
3512	Drama|Romance	1613
2575	Drama	1614
1419	Drama	1615
824	Drama	1616
2088	Adventure|Comedy|Musical	1617
2732	Drama	1618
3467	Drama|Western	1619
2238	Comedy|Drama	1620
2239	Comedy|Drama	1621
3473	Comedy	1622
3549	Musical	1623
1949	Drama	1624
2171	Comedy|Drama|Romance	1625
2682	Drama	1626
3567	Comedy	1627
1964	Drama|Mystery	1628
3060	Comedy|Drama	1629
2331	Comedy|Romance	1630
3061	Comedy|Musical	1631
863	Comedy	1632
2919	Drama|Romance	1633
3649	Drama	1634
945	Comedy|Musical|Romance	1635
3725	Animation|Musical	1636
948	Drama	1637
3091	Drama|War	1638
965	Thriller	1639
3320	Comedy|Romance	1640
1078	Comedy|War	1641
2385	Comedy|Romance	1642
3831	Comedy	1643
1081	Comedy|Musical	1644
2969	Drama|Romance	1645
123	Drama|Mystery|Romance	1646
1162	Comedy	1647
2611	Drama	1648
2474	Drama	1649
3852	Comedy	1650
1172	Comedy|Drama|Romance	1651
3788	Drama|Mystery	1652
1827	Comedy|Documentary	1653
233	Drama	1654
172	Action|Sci-Fi|Thriller	1655
178	Comedy	1656
2155	Comedy	1657
2815	Action|War	1658
1875	Comedy	1659
3480	Drama	1660
2250	Drama	1661
3706	Film-Noir|Mystery|Thriller	1662
1963	Comedy	1663
1603	Sci-Fi|Thriller	1664
2334	Action|Thriller	1665
1395	Comedy|Drama	1666
2774	Comedy|Romance	1667
507	Action|Drama	1668
3142	Documentary|Musical	1669
1616	Action|Thriller|War	1670
449	Comedy	1671
1480	Action|Drama|Thriller	1672
1147	Documentary	1673
3697	Action|Sci-Fi|Thriller	1674
3196	Drama|War	1675
2972	Drama|War	1676
2540	Action|Crime|Drama|Thriller	1677
3864	Action|Adventure|Sci-Fi	1678
1977	Horror	1679
1353	Comedy|Romance	1680
691	Comedy|Romance	1681
2677	Documentary	1682
13	Animation|Children's	1683
779	Drama|Romance	1684
1894	Adventure|Comedy|Romance	1685
46	Drama|Romance	1686
1620	Crime|Drama|Thriller	1687
92	Drama|Thriller	1688
490	Thriller	1689
2772	Comedy	1690
3157	Children's|Comedy	1691
2027	Comedy|Crime	1692
3519	Action|War	1693
2669	War	1694
258	Adventure|Children's|Comedy|Fantasy|Romance	1695
2816	Action|War	1696
2748	Action|Adventure	1697
3628	Action|Drama|War	1698
3643	Action|Drama|War	1699
2430	Adventure|Children's|Drama	1700
897	Adventure|War	1701
976	Romance|War	1702
2524	Action|Drama	1703
3406	Action|Adventure|War	1704
2537	Adventure	1705
3412	Adventure	1706
1658	Romance|Thriller	1707
2546	Drama	1708
3937	Sci-Fi|Thriller	1709
1924	Horror|Sci-Fi	1710
1518	Action|Thriller	1711
3555	Action|Thriller	1712
2681	Comedy|Romance|Sci-Fi	1713
2408	Comedy|Sci-Fi	1714
379	Action|Sci-Fi	1715
3802	Action|Sci-Fi	1716
880	Sci-Fi|Thriller	1717
3807	Action|Adventure	1718
66	Sci-Fi|Thriller	1719
3758	Drama|Sci-Fi|Thriller	1720
2520	Drama	1721
2456	Horror|Sci-Fi	1722
1590	Action|Mystery|Sci-Fi|Thriller	1723
2034	Sci-Fi	1724
3780	Sci-Fi	1725
2986	Action|Crime|Sci-Fi	1726
3011	Drama	1727
2097	Children's|Horror	1728
3612	Adventure|Musical|Romance	1729
1952	Drama	1730
2846	Children's	1731
1983	Horror	1732
1984	Horror	1733
1985	Horror	1734
1986	Horror	1735
891	Horror|Thriller	1736
107	Adventure|Children's|Comedy|Musical	1737
3251	Drama|Mystery	1738
2460	Horror	1739
2461	Horror	1740
2462	Horror	1741
3771	Action|Adventure	1742
2107	Horror|Thriller	1743
2110	Comedy|Crime|Thriller	1744
1821	Comedy|Romance	1745
3284	Comedy|Romance	1746
140	Drama|Romance	1747
218	Comedy|Drama	1748
3436	Drama|Romance	1749
2491	Comedy|Romance	1750
2492	Comedy	1751
2205	Comedy	1752
3873	Comedy|Western	1753
3874	Comedy|Romance	1754
1914	Comedy|Drama	1755
305	Comedy	1756
1414	Comedy	1757
1782	Comedy|Romance	1758
753	Comedy|Drama	1759
2738	Comedy|Drama	1760
900	Musical|Romance	1761
2168	Drama|Romance	1762
3540	Romance|Thriller	1763
909	Comedy|Drama	1764
697	Drama|Romance	1765
3045	Comedy|Drama	1766
1014	Children's|Comedy|Drama	1767
2829	Comedy|Drama	1768
1018	Children's|Comedy|Mystery	1769
1453	Comedy|Romance	1770
1600	Drama|Romance	1771
355	Children's|Comedy	1772
35	Drama|Romance	1773
287	Comedy|Romance	1774
289	Comedy|Romance	1775
2339	Comedy|Romance	1776
1398	Romance|War	1777
937	Comedy|Romance	1778
2849	Comedy|Drama	1779
2415	Drama|Romance	1780
2417	Comedy|Drama	1781
3076	Comedy	1782
371	Comedy|Drama	1783
447	Comedy|Romance	1784
2426	Comedy|Drama|Romance	1785
2356	Comedy	1786
1632	Comedy|Romance	1787
2292	Romance	1788
3814	Comedy	1789
2443	Drama|Romance	1790
469	Drama|Romance	1791
1571	Comedy|Romance	1792
2884	Comedy|Romance	1793
1226	Comedy|Romance	1794
1083	Comedy|Musical	1795
489	Comedy	1796
2468	Action|Comedy|Romance|Thriller	1797
1666	Romance	1798
2037	Adventure|Children's|Comedy	1799
633	Comedy	1800
492	Comedy|Mystery	1801
566	Comedy|Romance	1802
205	Comedy|Drama	1803
1677	Comedy	1804
3939	Horror	1805
847	Comedy|Drama	1806
1969	Horror	1807
1970	Horror	1808
1971	Horror	1809
1972	Horror	1810
1973	Horror	1811
1975	Horror	1812
1978	Horror	1813
1979	Horror	1814
366	Horror	1815
1980	Horror	1816
1981	Horror	1817
3677	Documentary	1818
2523	Drama|Thriller	1819
575	Children's|Comedy	1820
2050	Adventure|Children's|Comedy	1821
599	Western	1822
2152	Children's|Comedy	1823
1359	Adventure|Children's|Comedy	1824
829	Comedy|Musical	1825
835	Drama	1826
836	Action|Adventure|Thriller	1827
1526	Comedy	1828
1459	Mystery|Thriller	1829
2401	Western	1830
1602	Comedy	1831
1474	Children's|Comedy	1832
3404	Action|Drama	1833
2531	Action|Sci-Fi	1834
2532	Action|Sci-Fi	1835
991	Drama|War	1836
996	Action|Drama|Western	1837
1752	Action|Thriller	1838
1762	Action|Horror|Sci-Fi	1839
239	Animation|Children's|Comedy|Romance	1840
170	Action|Crime|Thriller	1841
1931	Adventure	1842
1797	Documentary	1843
3615	Animation|Children's	1844
1944	Drama|Romance|War	1845
3477	Comedy|Drama	1846
336	Drama|War	1847
15	Action|Adventure|Romance	1848
19	Comedy	1849
1010	Children's|Comedy	1850
1011	Adventure|Children's|Comedy	1851
3483	Animation|Children's	1852
2827	Sci-Fi|Thriller	1853
410	Comedy	1854
346	Drama|Musical	1855
419	Comedy	1856
423	Action|Thriller	1857
280	Drama|Thriller	1858
360	Action|Comedy	1859
2857	Animation|Musical	1860
513	Comedy|Mystery|Romance	1861
514	Comedy	1862
516	Comedy|Drama|War	1863
374	Children's|Comedy	1864
54	Children's|Comedy	1865
376	Action|Thriller	1866
453	Comedy	1867
533	Action	1868
534	Drama|Romance	1869
2016	Children's|Comedy|Western	1870
2965	Action	1871
486	Comedy	1872
3926	Adventure|Sci-Fi	1873
159	Drama	1874
1054	Drama	1875
89	Action|Thriller	1876
3861	Comedy	1877
3509	Drama	1878
3390	Adventure	1879
3616	Comedy|Romance	1880
23	Thriller	1881
2007	Comedy	1882
1337	Horror	1883
2500	Comedy	1884
3617	Comedy	1885
3553	Drama|Thriller	1886
886	Action	1887
93	Comedy|Romance	1888
1177	Drama	1889
571	Drama	1890
718	Comedy|Sci-Fi	1891
2120	Drama|Horror	1892
1184	Comedy|War	1893
580	Drama	1894
1190	Drama	1895
735	Comedy|Horror	1896
1342	Horror	1897
1417	Drama	1898
1352	Crime|Thriller	1899
1280	Drama	1900
2232	Sci-Fi|Thriller	1901
2162	Adventure|Children's|Fantasy	1902
2165	Drama	1903
1290	Drama|Romance	1904
1365	Drama	1905
766	Drama	1906
2315	Horror|Thriller	1907
1522	Drama	1908
2328	Horror	1909
2264	Drama	1910
3067	Comedy|Drama	1911
1609	Drama	1912
1611	Drama	1913
3078	Drama	1914
2349	Comedy|Thriller	1915
1623	Horror	1916
1627	Action|Crime|Mystery	1917
1483	Drama|Thriller	1918
950	Mystery	1919
3307	Comedy|Drama|Romance	1920
3092	Drama	1921
893	Drama	1922
2517	Horror	1923
100	Drama|Thriller	1924
3179	Drama	1925
1648	Comedy|Drama|Thriller	1926
3326	Comedy|Sci-Fi	1927
1726	Drama	1928
2606	Comedy|Horror	1929
126	Adventure|Children's|Fantasy	1930
3342	Drama|War	1931
1816	Comedy|Drama	1932
3285	Adventure|Drama	1933
1686	Crime|Thriller	1934
148	Drama	1935
3437	Drama	1936
1769	Action|Thriller	1937
1913	Drama|Mystery	1938
1848	Adventure|Children's|Comedy|Fantasy	1939
307	Drama	1940
309	Drama	1941
242	Drama|Musical	1942
177	Horror	1943
3605	Drama|Musical	1944
3464	Sci-Fi|Thriller	1945
3393	Comedy|Fantasy	1946
322	Comedy|Drama	1947
326	Drama	1948
184	Drama	1949
259	Crime|Drama|Thriller	1950
188	Horror	1951
3478	Drama	1952
190	Thriller	1953
193	Drama	1954
18	Thriller	1955
268	Drama	1956
3620	Comedy|Drama	1957
3550	Horror	1958
2750	Comedy|Drama	1959
1950	Drama|Mystery	1960
3557	Thriller	1961
341	Drama	1962
415	Comedy|Thriller	1963
22	Crime|Drama|Thriller	1964
427	Mystery|Romance|Thriller	1965
281	Drama	1966
358	Drama	1967
3571	Drama	1968
436	Drama|Thriller	1969
290	Crime|Drama	1970
365	Drama	1971
2851	Adventure|Sci-Fi|Thriller	1972
2781	Horror	1973
2787	Horror	1974
519	Sci-Fi|Thriller	1975
448	Drama	1976
55	Drama	1977
1051	Drama	1978
2793	Comedy|Horror	1979
522	Action|Drama	1980
382	Drama|Horror	1981
456	Drama	1982
3747	Drama	1983
1211	Comedy|Drama|Romance	1984
2956	Action|Crime|Thriller	1985
611	Action|Horror|Sci-Fi	1986
617	Drama	1987
3764	Action|Crime|Thriller	1988
482	Thriller	1989
3918	Horror	1990
3919	Horror	1991
1305	Drama	1992
2038	Children's|Comedy|Sci-Fi	1993
561	Thriller	1994
2112	Crime|Drama	1995
2114	Drama	1996
1173	Drama	1997
3049	Comedy|War	1998
3217	Drama	1999
2788	Comedy	2000
3672	Adventure|Children's	2001
2786	Comedy	2002
3794	Comedy|Drama	2003
3797	Thriller	2004
2310	Drama	2005
3820	Children's	2006
3694	Comedy|Horror	2007
1228	Drama	2008
2057	Adventure|Children's	2009
3024	Horror|Sci-Fi	2010
695	Mystery|Thriller	2011
2184	Mystery|Thriller	2012
2364	Action|Sci-Fi	2013
2365	Action|Sci-Fi	2014
3328	Crime|Drama	2015
2615	Adventure|Sci-Fi	2016
1862	Horror|Sci-Fi	2017
2744	Drama	2018
3663	Horror|Sci-Fi|Thriller	2019
3664	Horror|Sci-Fi|Thriller	2020
392	Adventure|Children's	2021
2891	Comedy	2022
3923	Horror|Sci-Fi	2023
1311	Comedy	2024
2147	Drama	2025
1421	Documentary	2026
3201	Drama	2027
3134	Drama|War	2028
3224	Drama	2029
3089	Drama	2030
959	Drama	2031
978	Drama	2032
3185	Drama	2033
3414	Romance	2034
3350	Drama	2035
314	Drama	2036
1935	Drama	2037
3545	Musical|War	2038
2670	War	2039
1951	Musical	2040
3655	Drama	2041
3808	Drama|War	2042
3811	Drama|War	2043
